user_id,day,chronotype,weekday,alarm_hour,alarm_minute,alarm_hour_with_snooze,alarm_minute_with_snooze,sleep_duration_hours,screen_time_before_bed_min,smart_sleep_meter,stress_level,sleep_quality,exercise_done,nap_duration_min,snooze_count,next_day_smart_sleep,snooze_time_min,optimal_alarm_hour,optimal_alarm_minute,mood
18,17,late,2,9,27,9,27,7.1,88,4.5,8.2,4.0,0,58,0,4.0,0,9,27,sad
18,18,late,3,9,25,9,25,8.1,90,4.0,8.7,7.9,0,6,0,3.3,0,8,25,neutral
18,19,late,4,9,6,9,6,5.0,90,3.3,8.0,5.8,0,58,0,1.9,0,10,6,neutral
18,20,late,5,10,5,10,5,5.5,84,1.9,8.3,5.2,1,14,0,3.3,0,11,5,neutral
18,21,late,6,10,5,10,25,6.4,84,3.3,8.4,7.0,1,8,2,4.1,20,9,5,sad
18,22,late,0,9,24,9,34,7.0,88,4.1,8.3,6.5,1,48,1,3.0,10,9,24,neutral
18,23,late,1,9,55,9,55,6.4,79,3.0,8.6,8.0,1,14,0,3.7,0,8,55,neutral
18,24,late,2,9,1,9,1,7.2,89,3.7,8.3,7.1,1,40,0,4.9,0,8,1,sad
18,25,late,3,9,28,9,58,6.1,90,4.9,8.1,5.9,0,40,3,7.0,30,9,28,neutral
18,26,late,4,9,33,9,53,5.9,90,7.0,8.2,9.3,1,12,2,4.2,20,9,33,happy
18,27,late,5,10,40,10,50,7.5,90,4.2,8.1,7.1,0,8,1,4.6,10,10,40,neutral
18,28,late,6,10,26,10,26,7.8,90,4.6,8.5,7.9,1,44,0,1.6,0,10,26,neutral
18,29,late,0,9,54,10,4,6.0,87,1.6,9.2,5.7,1,13,1,3.4,10,8,54,neutral
19,1,late,0,8,23,8,33,6.6,16,7.3,4.3,9.7,0,15,1,6.0,10,8,23,happy
19,2,late,1,8,38,8,58,6.6,9,6.0,3.5,7.2,1,50,2,4.9,20,8,38,sad
19,3,late,2,8,21,8,21,5.5,9,4.9,3.8,6.8,1,21,0,6.7,0,9,21,neutral
19,4,late,3,8,15,8,15,6.7,7,6.7,4.8,9.0,0,27,0,4.0,0,8,15,neutral
19,5,late,4,8,4,8,14,6.4,0,4.0,5.1,6.5,1,3,1,6.3,10,9,4,neutral
19,6,late,5,9,21,9,21,5.5,0,6.3,5.0,10.0,1,21,0,7.0,0,9,21,sad
19,7,late,6,9,44,9,44,6.7,0,7.0,4.3,7.5,1,36,0,4.3,0,9,44,happy
19,8,late,0,8,47,8,47,4.9,1,4.3,4.7,7.8,0,15,0,4.2,0,9,47,happy
19,9,late,1,8,56,9,6,5.0,9,4.2,3.7,7.2,0,15,1,5.7,10,7,56,neutral
19,10,late,2,8,44,8,54,7.0,9,5.7,3.9,7.6,1,1,1,4.2,10,8,44,sad
19,11,late,3,8,7,8,17,6.0,8,4.2,4.2,8.2,1,34,1,5.4,10,7,7,neutral
19,12,late,4,8,19,8,29,5.6,2,5.4,3.7,4.8,0,6,1,8.0,10,9,19,neutral
19,13,late,5,9,35,9,35,6.0,3,8.0,3.6,8.1,1,45,0,5.9,0,9,35,happy
19,14,late,6,9,30,9,30,5.3,7,5.9,3.4,5.7,0,59,0,4.3,0,9,30,neutral
19,15,late,0,8,22,8,22,6.9,10,4.3,3.9,4.7,0,37,0,5.6,0,9,22,neutral
19,16,late,1,8,4,8,4,4.0,15,5.6,3.5,6.1,0,54,0,4.0,0,8,4,neutral
19,17,late,2,8,37,9,7,5.5,22,4.0,3.9,6.3,1,45,3,5.9,30,9,37,happy
19,18,late,3,8,21,8,21,6.7,16,5.9,4.0,5.6,1,38,0,5.7,0,8,21,neutral
19,19,late,4,8,21,8,41,5.0,25,5.7,4.1,6.2,1,34,2,5.8,20,8,21,neutral
19,20,late,5,9,36,9,36,6.3,32,5.8,3.3,7.0,1,35,0,5.4,0,9,36,happy
19,21,late,6,9,29,9,29,6.2,30,5.4,3.3,6.6,1,33,0,4.4,0,8,29,neutral
19,22,late,0,8,36,8,56,7.1,33,4.4,3.5,7.0,1,3,2,6.7,20,9,36,neutral
19,23,late,1,8,8,8,8,7.4,26,6.7,3.1,9.0,0,48,0,6.0,0,8,8,happy
19,24,late,2,8,45,9,5,5.9,30,6.0,3.2,6.4,0,50,2,4.8,20,8,45,sad
19,25,late,3,8,43,8,43,6.2,30,4.8,3.3,8.0,1,0,0,6.6,0,7,43,neutral
19,26,late,4,8,55,8,55,5.6,21,6.6,2.4,6.8,1,50,0,4.5,0,8,55,happy
19,27,late,5,9,31,9,41,4.7,25,4.5,2.1,5.7,1,24,1,7.0,10,8,31,neutral
19,28,late,6,9,1,9,1,5.5,19,7.0,2.5,8.3,0,20,0,4.3,0,9,1,happy
19,29,late,0,8,3,8,3,6.2,26,4.3,3.2,5.6,1,33,0,5.2,0,7,3,neutral
20,1,standard,0,7,17,7,27,8.0,21,5.4,6.5,6.8,0,29,1,3.6,10,7,17,neutral
20,2,standard,1,7,16,7,16,4.0,27,3.6,6.5,6.2,0,1,0,4.3,0,8,16,sad
20,3,standard,2,7,42,8,2,6.7,31,4.3,5.9,8.8,1,52,2,4.0,20,7,42,happy
20,4,standard,3,7,20,7,50,7.5,41,4.0,6.0,7.4,0,53,3,5.2,30,7,20,neutral
20,5,standard,4,7,5,7,5,6.6,45,5.2,6.1,5.5,0,57,0,4.1,0,7,5,neutral
20,6,standard,5,8,20,8,20,9.7,39,4.1,7.3,6.3,1,42,0,5.4,0,8,20,neutral
20,7,standard,6,8,23,8,43,7.3,37,5.4,7.2,9.3,0,39,2,4.6,20,8,23,neutral
20,8,standard,0,7,24,7,24,5.5,43,4.6,8.2,7.3,1,19,0,2.0,0,7,24,neutral
20,9,standard,1,7,48,7,58,6.8,47,2.0,8.0,5.4,0,2,1,2.9,10,6,48,sad
20,10,standard,2,7,6,7,6,6.5,41,2.9,8.6,4.3,1,16,0,4.0,0,6,6,sad
20,11,standard,3,7,14,7,14,6.2,34,4.0,8.6,6.9,1,15,0,5.1,0,7,14,happy
20,12,standard,4,7,59,7,59,6.5,42,5.1,8.5,8.3,1,11,0,3.8,0,7,59,neutral
20,13,standard,5,8,49,8,59,7.5,48,3.8,8.6,5.7,0,25,1,1.6,10,9,49,neutral
20,14,standard,6,8,1,8,1,7.4,39,1.6,9.0,6.7,1,24,0,3.5,0,9,1,neutral
20,15,standard,0,7,46,8,6,7.1,32,3.5,8.7,8.1,0,53,2,4.7,20,6,46,sad
20,16,standard,1,7,32,7,32,7.3,26,4.7,8.8,8.3,1,25,0,4.4,0,7,32,neutral
20,17,standard,2,7,4,7,4,6.8,21,4.4,9.0,8.5,0,34,0,2.4,0,7,4,neutral
20,18,standard,3,7,31,7,41,7.1,16,2.4,8.4,7.3,0,37,1,0.9,10,8,31,sad
20,19,standard,4,7,35,7,45,6.0,19,0.9,7.9,6.1,1,47,1,3.7,10,8,35,neutral
20,20,standard,5,8,29,8,29,6.4,23,3.7,8.2,5.5,0,52,0,5.4,0,7,29,sad
20,21,standard,6,8,32,8,52,7.2,30,5.4,7.3,7.3,1,46,2,4.4,20,8,32,neutral
20,22,standard,0,7,32,7,52,7.0,39,4.4,7.7,9.5,1,7,2,3.5,20,7,32,neutral
20,23,standard,1,7,8,7,18,7.5,29,3.5,7.4,7.8,0,40,1,6.3,10,8,8,sad
20,24,standard,2,7,14,7,14,6.5,39,6.3,7.1,8.2,1,29,0,3.4,0,7,14,neutral
20,25,standard,3,7,43,7,43,8.2,32,3.4,7.8,5.7,1,46,0,4.0,0,6,43,sad
20,26,standard,4,7,22,7,22,7.3,29,4.0,8.0,6.6,0,22,0,3.7,0,7,22,neutral
20,27,standard,5,8,24,8,24,9.3,23,3.7,7.5,5.9,1,40,0,4.1,0,7,24,sad
20,28,standard,6,8,12,8,12,6.6,31,4.1,7.7,6.5,0,28,0,5.4,0,8,12,neutral
20,29,standard,0,7,8,7,8,7.0,40,5.4,7.2,10.0,1,14,0,2.3,0,7,8,sad
21,1,standard,0,8,0,8,10,7.1,16,3.8,4.8,9.7,0,0,1,6.6,10,9,0,sad
21,2,standard,1,8,12,8,22,7.2,26,6.6,4.5,9.4,0,5,1,7.8,10,8,12,neutral
21,3,standard,2,8,37,8,57,7.6,19,7.8,5.4,10.0,1,3,2,2.9,20,8,37,happy
21,4,standard,3,8,58,9,8,6.6,9,2.9,5.2,7.8,0,20,1,5.7,10,9,58,neutral
21,5,standard,4,8,28,8,28,6.4,3,5.7,4.9,9.3,0,11,0,6.2,0,8,28,neutral
21,6,standard,5,9,36,9,46,6.3,2,6.2,4.5,8.9,1,11,1,3.2,10,9,36,neutral
21,7,standard,6,9,44,9,44,7.5,1,3.2,4.9,7.5,1,16,0,2.2,0,8,44,sad
21,8,standard,0,8,2,8,2,7.8,0,2.2,5.8,5.6,1,59,0,5.7,0,9,2,neutral
21,9,standard,1,8,18,8,18,8.4,9,5.7,5.4,9.2,1,44,0,4.3,0,8,18,sad
21,10,standard,2,8,51,9,1,7.3,11,4.3,5.7,7.7,0,15,1,2.8,10,8,51,neutral
21,11,standard,3,8,16,8,36,8.8,8,2.8,6.1,6.2,0,44,2,2.5,20,7,16,sad
21,12,standard,4,8,5,8,25,6.3,4,2.5,6.5,7.1,0,0,2,2.5,20,9,5,sad
21,13,standard,5,9,19,9,19,7.1,0,2.5,6.7,4.9,0,35,0,4.3,0,8,19,sad
21,14,standard,6,9,3,9,13,10.0,0,4.3,6.6,7.5,0,43,1,5.8,10,9,3,happy
21,15,standard,0,8,28,8,28,8.5,0,5.8,7.3,8.2,0,17,0,5.0,0,8,28,happy
21,16,standard,1,8,25,8,25,7.8,0,5.0,7.3,8.6,0,11,0,2.7,0,8,25,neutral
21,17,standard,2,8,48,8,58,8.0,6,2.7,6.9,4.9,0,31,1,3.7,10,9,48,neutral
21,18,standard,3,8,48,9,8,8.4,13,3.7,6.9,5.8,1,44,2,4.2,20,7,48,sad
21,19,standard,4,8,16,8,16,5.4,19,4.2,6.5,6.6,1,14,0,3.2,0,8,16,neutral
21,20,standard,5,9,14,9,34,6.1,23,3.2,6.9,6.3,1,59,2,5.1,20,10,14,sad
21,21,standard,6,9,51,9,51,6.1,30,5.1,6.1,5.0,0,13,0,5.8,0,9,51,neutral
21,22,standard,0,8,31,8,41,7.5,28,5.8,7.1,8.0,1,37,1,3.8,10,8,31,neutral
21,23,standard,1,8,55,8,55,9.2,31,3.8,7.6,4.9,1,1,0,5.0,0,9,55,sad
21,24,standard,2,8,21,8,21,6.1,39,5.0,8.2,7.3,1,25,0,2.0,0,8,21,neutral
21,25,standard,3,8,13,8,13,6.8,38,2.0,8.1,6.2,1,45,0,0.4,0,9,13,sad
21,26,standard,4,8,0,8,0,6.0,39,0.4,9.0,4.2,1,30,0,4.2,0,9,0,neutral
21,27,standard,5,9,19,9,19,6.8,35,4.2,9.1,7.1,1,52,0,6.7,0,9,19,sad
21,28,standard,6,9,56,10,6,6.8,29,6.7,8.8,8.5,1,35,1,3.6,10,9,56,neutral
21,29,standard,0,8,10,8,10,7.2,22,3.6,8.8,7.4,1,20,0,2.5,0,9,10,sad
22,1,standard,0,8,40,9,0,7.9,62,5.6,3.3,7.9,1,48,2,4.8,20,8,40,happy
22,2,standard,1,8,0,8,0,6.8,66,4.8,3.4,7.1,1,1,0,5.6,0,7,0,happy
22,3,standard,2,8,43,8,43,6.1,63,5.6,3.6,6.0,1,58,0,3.8,0,8,43,neutral
22,4,standard,3,8,19,8,29,4.5,62,3.8,3.9,5.4,0,52,1,5.0,10,9,19,sad
22,5,standard,4,8,51,9,11,6.2,58,5.0,3.4,8.2,1,6,2,6.4,20,7,51,neutral
22,6,standard,5,9,2,9,2,7.0,59,6.4,3.4,7.1,1,54,0,6.3,0,9,2,neutral
22,7,standard,6,9,24,9,24,7.7,60,6.3,3.7,10.0,0,20,0,4.5,0,9,24,neutral
22,8,standard,0,8,56,9,6,7.1,59,4.5,3.4,4.4,0,21,1,5.3,10,7,56,happy
22,9,standard,1,8,42,8,42,6.1,63,5.3,3.3,7.1,1,48,0,3.4,0,9,42,neutral
22,10,standard,2,8,11,8,41,6.5,57,3.4,4.2,6.7,1,49,3,5.5,30,9,11,sad
22,11,standard,3,8,16,8,36,6.6,58,5.5,4.1,7.7,0,19,2,2.9,20,8,16,neutral
22,12,standard,4,8,22,8,22,5.4,68,2.9,3.2,3.8,1,1,0,4.2,0,7,22,sad
22,13,standard,5,9,34,9,44,5.7,72,4.2,3.4,5.1,0,24,1,4.0,10,8,34,sad
22,14,standard,6,9,4,9,14,8.9,67,4.0,2.7,5.3,1,20,1,6.2,10,10,4,happy
22,15,standard,0,8,29,8,39,6.2,59,6.2,3.2,3.2,1,29,1,4.9,10,8,29,sad
22,16,standard,1,8,11,8,11,5.6,69,4.9,2.7,7.4,1,31,0,5.7,0,9,11,neutral
22,17,standard,2,8,28,8,28,6.7,64,5.7,3.1,10.0,1,1,0,6.1,0,8,28,neutral
22,18,standard,3,8,32,8,32,6.7,54,6.1,2.9,6.6,0,58,0,5.2,0,8,32,happy
22,19,standard,4,8,15,8,35,5.4,50,5.2,3.2,7.2,0,10,2,5.8,20,9,15,neutral
22,20,standard,5,9,54,9,54,5.3,42,5.8,2.7,5.7,0,36,0,5.9,0,9,54,neutral
22,21,standard,6,9,18,9,18,6.7,40,5.9,2.7,6.2,1,15,0,6.1,0,9,18,neutral
22,22,standard,0,8,22,8,42,7.6,48,6.1,2.3,6.2,1,12,2,5.9,20,8,22,sad
22,23,standard,1,8,21,8,31,6.4,52,5.9,1.9,5.3,1,23,1,4.4,10,8,21,sad
22,24,standard,2,8,38,8,58,7.1,55,4.4,3.0,6.9,1,16,2,7.6,20,7,38,neutral
22,25,standard,3,8,17,8,27,7.0,57,7.6,2.7,8.0,0,52,1,3.0,10,8,17,happy
22,26,standard,4,8,42,8,52,5.7,60,3.0,2.7,5.6,0,31,1,5.5,10,9,42,sad
22,27,standard,5,9,22,9,32,5.9,54,5.5,2.4,7.3,1,43,1,6.6,10,9,22,neutral
22,28,standard,6,9,29,9,39,8.7,54,6.6,1.8,7.3,1,51,1,7.4,10,9,29,neutral
22,29,standard,0,8,44,8,54,5.0,54,7.4,1.2,8.6,1,27,1,7.4,10,8,44,happy
23,1,late,0,8,18,8,18,7.4,23,6.4,4.4,6.8,0,47,0,5.1,0,8,18,neutral
23,2,late,1,8,5,8,5,5.1,15,5.1,4.9,5.8,1,0,0,3.8,0,7,5,neutral
23,3,late,2,8,8,8,18,6.5,25,3.8,4.9,7.0,1,19,1,6.2,10,9,8,sad
23,4,late,3,8,38,8,38,6.8,27,6.2,4.6,9.3,0,57,0,5.8,0,8,38,sad
23,5,late,4,8,28,8,28,7.2,21,5.8,4.3,7.1,0,24,0,4.8,0,8,28,neutral
23,6,late,5,9,12,9,42,6.1,11,4.8,4.1,5.0,0,21,3,6.0,30,10,12,neutral
23,7,late,6,9,57,9,57,6.7,11,6.0,3.3,8.5,1,9,0,6.2,0,9,57,neutral
23,8,late,0,8,21,8,21,7.8,14,6.2,3.0,7.3,1,22,0,6.8,0,8,21,neutral
23,9,late,1,8,22,8,22,6.9,14,6.8,2.8,9.9,0,52,0,5.9,0,8,22,sad
23,10,late,2,8,23,8,33,7.2,14,5.9,3.4,6.8,0,18,1,3.5,10,8,23,neutral
23,11,late,3,8,22,8,22,7.0,14,3.5,2.2,4.5,0,2,0,6.1,0,7,22,neutral
23,12,late,4,8,46,8,46,7.6,20,6.1,1.9,7.5,0,32,0,6.2,0,8,46,neutral
23,13,late,5,9,34,9,34,4.9,15,6.2,2.0,7.3,0,13,0,4.8,0,9,34,sad
23,14,late,6,9,51,10,21,7.4,24,4.8,2.3,5.6,1,42,3,7.5,30,10,51,happy
23,15,late,0,8,31,8,31,6.6,26,7.5,2.8,9.7,0,29,0,4.4,0,8,31,neutral
23,16,late,1,8,54,8,54,6.8,21,4.4,3.3,8.6,1,8,0,5.5,0,7,54,happy
23,17,late,2,8,23,8,33,6.7,18,5.5,2.7,5.1,1,56,1,6.2,10,7,23,neutral
23,18,late,3,8,6,8,6,5.1,13,6.2,2.9,7.2,1,57,0,5.4,0,8,6,happy
23,19,late,4,8,46,8,56,4.9,5,5.4,2.0,5.0,1,54,1,6.0,10,7,46,happy
23,20,late,5,9,31,9,31,5.2,11,6.0,2.1,5.3,0,44,0,6.6,0,9,31,sad
23,21,late,6,9,21,9,41,5.8,10,6.6,2.1,8.7,1,52,2,6.9,20,9,21,neutral
23,22,late,0,8,53,8,53,6.6,13,6.9,2.7,8.9,1,43,0,4.8,0,8,53,neutral
23,23,late,1,8,4,8,24,5.6,9,4.8,2.4,9.2,0,58,2,7.4,20,9,4,neutral
23,24,late,2,8,50,9,10,5.8,3,7.4,2.8,8.1,0,57,2,5.2,20,8,50,happy
23,25,late,3,8,27,8,37,5.5,7,5.2,3.3,6.8,0,22,1,5.4,10,9,27,sad
23,26,late,4,8,4,8,14,7.6,0,5.4,3.1,6.3,1,26,1,6.6,10,9,4,neutral
23,27,late,5,9,46,9,46,7.0,1,6.6,3.9,9.1,0,46,0,4.0,0,9,46,neutral
23,28,late,6,9,30,9,50,8.4,0,4.0,4.8,6.6,0,18,2,6.8,20,8,30,happy
23,29,late,0,8,56,9,16,5.5,0,6.8,4.8,6.9,1,36,2,5.1,20,8,56,sad
24,1,standard,0,6,32,6,42,5.5,29,2.4,6.5,6.4,0,29,1,4.3,10,7,32,sad
24,2,standard,1,6,49,6,49,7.9,24,4.3,7.0,7.7,1,23,0,4.2,0,7,49,neutral
24,3,standard,2,6,43,6,43,6.2,21,4.2,7.3,7.9,0,12,0,2.8,0,7,43,sad
24,4,standard,3,6,49,6,59,6.4,29,2.8,7.3,4.5,0,25,1,3.9,10,7,49,sad
24,5,standard,4,6,27,6,37,6.1,34,3.9,6.4,6.1,0,31,1,2.8,10,5,27,neutral
24,6,standard,5,7,36,7,36,6.9,28,2.8,6.4,5.5,1,19,0,2.3,0,8,36,sad
24,7,standard,6,7,38,7,38,6.3,33,2.3,5.8,4.2,1,12,0,8.4,0,8,38,sad
24,8,standard,0,6,32,6,42,6.6,37,8.4,6.6,10.0,1,22,1,3.4,10,6,32,neutral
24,9,standard,1,6,51,7,1,5.7,34,3.4,6.6,5.6,1,36,1,3.8,10,7,51,neutral
24,10,standard,2,6,33,6,43,7.0,26,3.8,6.9,4.7,0,37,1,3.5,10,5,33,sad
24,11,standard,3,6,2,6,12,5.8,17,3.5,6.7,5.2,1,18,1,3.3,10,7,2,sad
24,12,standard,4,6,47,7,7,6.7,23,3.3,6.0,5.4,0,56,2,4.9,20,5,47,sad
24,13,standard,5,7,42,8,2,6.8,20,4.9,5.6,3.8,1,42,2,4.4,20,7,42,neutral
24,14,standard,6,7,36,7,56,7.1,25,4.4,5.8,7.1,0,31,2,6.7,20,6,36,happy
24,15,standard,0,6,14,6,14,4.4,22,6.7,5.2,8.9,0,56,0,4.3,0,6,14,happy
24,16,standard,1,6,53,7,3,6.5,22,4.3,5.2,8.9,0,28,1,5.8,10,7,53,sad
24,17,standard,2,6,31,6,51,5.8,21,5.8,5.9,10.0,0,31,2,5.0,20,6,31,neutral
24,18,standard,3,6,58,7,8,6.6,21,5.0,6.0,9.4,1,39,1,7.4,10,6,58,happy
24,19,standard,4,6,37,6,47,5.9,27,7.4,6.2,7.9,1,4,1,4.3,10,6,37,happy
24,20,standard,5,7,54,8,14,6.8,19,4.3,5.9,5.7,1,9,2,5.1,20,6,54,neutral
24,21,standard,6,7,48,8,8,6.5,26,5.1,6.1,7.0,0,31,2,3.9,20,7,48,neutral
24,22,standard,0,6,23,6,23,6.2,35,3.9,6.5,4.5,1,53,0,3.3,0,5,23,neutral
24,23,standard,1,6,27,6,27,6.7,34,3.3,7.1,5.1,1,3,0,2.1,0,5,27,sad
24,24,standard,2,6,7,6,7,7.6,39,2.1,6.6,3.9,0,49,0,6.3,0,7,7,sad
24,25,standard,3,6,5,6,25,6.3,40,6.3,6.3,9.0,0,27,2,8.5,20,6,5,happy
24,26,standard,4,6,8,6,28,6.7,42,8.5,6.2,8.9,0,15,2,5.1,20,6,8,happy
24,27,standard,5,7,42,7,42,8.5,38,5.1,6.0,8.8,1,28,0,2.4,0,7,42,sad
24,28,standard,6,7,4,7,14,6.0,37,2.4,6.5,6.7,1,48,1,5.4,10,6,4,sad
24,29,standard,0,6,26,6,26,5.0,35,5.4,7.0,7.2,0,13,0,3.3,0,6,26,happy
25,1,standard,0,6,46,6,56,7.9,8,2.7,7.6,7.3,0,18,1,2.3,10,7,46,sad
25,2,standard,1,6,46,6,46,6.5,8,2.3,7.6,5.2,0,58,0,4.1,0,5,46,sad
25,3,standard,2,6,53,7,3,8.2,11,4.1,8.4,7.1,1,43,1,2.3,10,6,53,sad
25,4,standard,3,6,22,6,22,6.9,10,2.3,9.0,8.0,1,17,0,6.1,0,5,22,sad
25,5,standard,4,6,12,6,42,7.6,18,6.1,9.0,9.6,0,49,3,4.3,30,6,12,neutral
25,6,standard,5,7,6,7,16,7.7,15,4.3,8.5,7.8,1,49,1,2.0,10,7,6,neutral
25,7,standard,6,7,43,8,3,5.4,24,2.0,8.9,5.7,1,42,2,3.8,20,6,43,sad
25,8,standard,0,6,19,6,19,6.5,22,3.8,8.8,7.6,1,12,0,3.4,0,7,19,sad
25,9,standard,1,6,14,6,14,6.7,23,3.4,8.2,4.9,0,57,0,3.6,0,7,14,sad
25,10,standard,2,6,46,6,56,7.8,15,3.6,8.3,7.5,0,23,1,5.0,10,5,46,sad
25,11,standard,3,6,33,6,53,5.9,20,5.0,7.5,7.7,0,17,2,2.6,20,6,33,neutral
25,12,standard,4,6,43,6,43,6.4,16,2.6,7.1,5.5,0,50,0,5.6,0,5,43,sad
25,13,standard,5,7,58,8,8,7.6,20,5.6,7.3,7.6,0,33,1,4.8,10,7,58,neutral
25,14,standard,6,7,5,7,5,6.9,26,4.8,7.0,7.0,0,8,0,2.9,0,7,5,neutral
25,15,standard,0,6,57,7,17,7.2,19,2.9,7.5,5.1,0,10,2,4.0,20,7,57,sad
25,16,standard,1,6,59,7,9,6.4,10,4.0,7.2,7.0,1,52,1,1.6,10,6,59,happy
25,17,standard,2,6,50,7,0,7.2,15,1.6,7.0,7.1,1,37,1,3.8,10,7,50,sad
25,18,standard,3,6,1,6,11,5.6,16,3.8,6.9,5.9,0,51,1,4.3,10,7,1,sad
25,19,standard,4,6,14,6,24,5.7,7,4.3,6.6,7.4,1,13,1,4.3,10,6,14,neutral
25,20,standard,5,7,3,7,3,7.9,7,4.3,6.8,4.8,1,40,0,5.6,0,7,3,neutral
25,21,standard,6,7,40,7,50,6.8,14,5.6,7.2,9.4,0,52,1,5.3,10,7,40,neutral
25,22,standard,0,6,22,6,32,6.2,10,5.3,7.3,8.8,0,44,1,2.2,10,6,22,neutral
25,23,standard,1,6,57,7,17,6.2,18,2.2,8.2,2.1,1,39,2,2.6,20,5,57,neutral
25,24,standard,2,6,42,6,52,6.7,23,2.6,8.2,4.9,1,58,1,4.2,10,5,42,sad
25,25,standard,3,6,17,6,27,6.8,25,4.2,8.7,6.2,0,23,1,5.8,10,6,17,happy
25,26,standard,4,6,20,6,40,5.9,15,5.8,8.7,9.0,1,11,2,3.6,20,6,20,neutral
25,27,standard,5,7,53,8,3,7.7,10,3.6,9.1,4.5,0,56,1,5.6,10,8,53,sad
25,28,standard,6,7,10,7,10,6.7,3,5.6,9.0,7.0,1,10,0,4.7,0,7,10,neutral
25,29,standard,0,6,23,6,43,7.8,7,4.7,8.2,7.0,0,47,2,4.4,20,6,23,neutral
26,1,standard,0,7,14,7,24,7.2,90,5.4,0.0,4.8,0,27,1,6.2,10,8,14,neutral
26,2,standard,1,7,10,7,10,6.5,90,6.2,0.2,6.2,1,19,0,7.4,0,7,10,happy
26,3,standard,2,7,48,7,48,6.9,88,7.4,0.3,8.4,1,52,0,5.4,0,7,48,happy
26,4,standard,3,7,28,7,48,7.5,87,5.4,0.8,5.8,0,37,2,6.7,20,6,28,neutral
26,5,standard,4,7,53,8,13,7.6,89,6.7,1.1,8.1,0,27,2,6.6,20,7,53,happy
26,6,standard,5,8,46,8,56,6.7,83,6.6,0.5,6.1,1,27,1,7.0,10,8,46,neutral
26,7,standard,6,8,52,8,52,7.0,83,7.0,0.0,9.5,1,2,0,5.1,0,8,52,happy
26,8,standard,0,7,40,7,40,5.9,90,5.1,0.0,5.7,0,9,0,7.8,0,8,40,happy
26,9,standard,1,7,35,7,35,6.5,88,7.8,0.7,5.5,1,25,0,5.7,0,7,35,neutral
26,10,standard,2,7,50,7,50,6.2,90,5.7,0.8,5.1,0,22,0,6.8,0,6,50,neutral
26,11,standard,3,7,16,7,26,5.0,83,6.8,0.7,10.0,0,50,1,4.4,10,7,16,neutral
26,12,standard,4,7,23,7,43,8.6,77,4.4,0.8,4.8,0,17,2,3.0,20,8,23,neutral
26,13,standard,5,8,49,9,9,6.4,83,3.0,0.8,4.7,1,30,2,5.4,20,9,49,sad
26,14,standard,6,8,24,8,54,6.5,82,5.4,0.5,6.6,1,22,3,5.3,30,9,24,sad
26,15,standard,0,7,40,7,40,5.5,85,5.3,0.7,5.5,1,34,0,4.6,0,8,40,neutral
26,16,standard,1,7,46,8,6,6.1,86,4.6,0.9,4.1,1,9,2,9.7,20,6,46,sad
26,17,standard,2,7,14,7,24,7.8,79,9.7,1.7,10.0,0,16,1,6.3,10,7,14,neutral
26,18,standard,3,7,49,7,59,8.0,87,6.3,1.4,6.0,1,11,1,4.2,10,7,49,neutral
26,19,standard,4,7,18,7,38,9.1,84,4.2,1.7,4.4,0,47,2,6.2,20,8,18,neutral
26,20,standard,5,8,2,8,12,7.9,90,6.2,1.0,7.6,1,55,1,6.6,10,8,2,happy
26,21,standard,6,8,34,8,44,7.9,80,6.6,2.1,6.2,1,51,1,6.6,10,8,34,neutral
26,22,standard,0,7,36,7,36,5.6,79,6.6,2.1,8.2,1,58,0,7.5,0,7,36,neutral
26,23,standard,1,7,8,7,8,7.9,80,7.5,2.7,8.9,1,35,0,7.5,0,7,8,happy
26,24,standard,2,7,53,7,53,4.1,82,7.5,2.5,8.8,1,27,0,5.2,0,7,53,happy
26,25,standard,3,7,15,7,15,6.7,72,5.2,2.9,7.7,1,41,0,7.0,0,8,15,neutral
26,26,standard,4,7,5,7,5,4.7,64,7.0,1.9,9.6,0,32,0,6.4,0,7,5,happy
26,27,standard,5,8,34,8,34,6.6,72,6.4,1.2,7.4,1,33,0,7.6,0,8,34,happy
26,28,standard,6,8,52,8,52,7.3,70,7.6,0.0,6.3,0,19,0,6.8,0,8,52,neutral
26,29,standard,0,7,5,7,5,6.2,79,6.8,0.6,4.8,1,59,0,3.7,0,7,5,neutral
27,1,late,0,9,3,9,13,6.2,32,7.2,0.5,6.8,1,41,1,7.2,10,9,3,happy
27,2,late,1,9,12,9,22,6.8,28,7.2,0.2,8.4,1,27,1,5.0,10,9,12,happy
27,3,late,2,9,38,9,58,6.9,24,5.0,0.9,6.4,0,44,2,6.1,20,9,38,neutral
27,4,late,3,9,58,9,58,8.6,20,6.1,1.3,8.8,0,48,0,6.8,0,9,58,happy
27,5,late,4,9,8,9,28,6.3,25,6.8,2.2,6.6,0,38,2,5.5,20,9,8,happy
27,6,late,5,10,15,10,15,6.5,32,5.5,2.5,10.0,0,58,0,5.3,0,10,15,neutral
27,7,late,6,10,49,10,49,7.5,29,5.3,3.1,5.2,0,2,0,2.4,0,10,49,happy
27,8,late,0,9,48,9,48,4.9,27,2.4,3.1,5.2,1,4,0,4.7,0,8,48,neutral
27,9,late,1,9,4,9,4,8.3,32,4.7,3.6,6.3,0,43,0,5.8,0,8,4,neutral
27,10,late,2,9,16,9,26,7.5,36,5.8,3.9,7.2,1,42,1,4.0,10,9,16,happy
